id	tweet	subtask_a
31084	Orhan Veli'den 'Beni bu güzel havalar mahvett' şiirini kendime armağan ediyorum.	NOT
42209	@USER Hadi ya öylemiymiş Peki bu bi bahane olabilirmi bay çok bilmiş	NOT
29611	@USER Ah be gülüm şimdi yanında olup onu yalamak vardı	OFF
12222	@USER Syn başbakanım siyaseti yeni anlamaya başladım ve öğrediğim şu...chp bu güne kadar ne dediyse hepsi doğru çıktı.siz niye bu chp den korkuyorsunuz ? İşiniz gücünüz chp değil ülke olmalı.+	NOT
18247	gerçeği görmesi zor bu tozlu rafların altında	NOT
18699	Fırına veren de yok.. çocuk alışmış tat yok	NOT
12801	@USER @USER Faşistlikşe ne alakası var? Donsuz Komünist seni! Atatürkçüyüm diye geçinip Hikmetofçu takılan densiz. Nasıldı o şiir    trrrrrum    trrrrrrum    trrrrrum!   trak tiki tak!   makinalaşmak    istiyorum	OFF
33600	Kadınlar burda foto paylaştığında ne kadar yavşak yobaz varsa fotunun altına leş kargasi gibi birikiyor oğlum ananız bacınız da mi yok  empati kurma yeteneğinizide mı  yitirdiniz abazalar...	OFF
38545	@USER 1 ay... 1 ay sonra büyük bir yangın çıkartalım mehmet topal iddaları kuvvetlenince de büyük tepki koymak lazım 10 kişi çıkmak mehmet topalla oynamaktan iyidir	OFF
30934	Allahım daha uyanık arkadaş enter	NOT
21487	Sivasta yaşananları hiç bir zaman tasvip etmedim sivasta yaşananlar Karamolla vs Chp solcular derindevlet offf çok karışık eşelersen yine siz çıkarsınız altından	OFF
35183	Sözlerinin anlamı beni hiç böylesine ürkütmemişti nerden bilebilirdin yazdıklarını yaşayacağına böylesine hazırlıklı değildim daha	NOT
24303	Bak ben artık uğraşmıyorum, çünkü değmezmiş	NOT
32873	Bim bam bom çok şükür dostlar ,   Bizim de artık umut veren bir başkanımız var.      Ha ha ha dinleyin dostlar   Adama kişiye vakıfa derneğe hizmet etmeyen bir başkanımız var  😂      #EkremİmamoğluBaskan    #MazbataGeldi    #MartınSonuBaharOldu	NOT
19334	Bu saatte kadar uyumuyorsak vardır bir beklediğimiz.	NOT
37226	Teşekkür ediyorum in- Arapça kökenli şükranlarımı sunuyorum out 👌	NOT
26549	@USER @USER @USER @USER Sen müslüman müslümanı esir almaz köle yapmaz deyip seriat guzellemesi yapcan. İnsanları yanlış yonlendircen. Cahil olan biziz ne güzel dunya.	OFF
36337	Önceden wattpad aşırı önemliydi benim için ama boş yapamıyordum ve millet beni sessiz değil yüce görüyordu, korkunç falan.      Şimdi burada boşların noonası olarak ulaşılabilir olduğumu düşünüyorum ve wattpad ağlasın buranın dm daha iyi dşblflg	NOT
34477	Bizim ülkenin insanları niye böyle salak amk suyuna yemeğine birşeymi katıyorsunuz valla söyleyin. Bir sebebi olmalı.	OFF
21261	Vs mankenleri kafamı çok karıştırdı anında kilo verebilen biri olarak bugün kilo vermeye karar verdim hadi bakalım ne kadar düşeceğim 😈😈	NOT
44821	@USER evdeki herkes diyaframdan derin bir nefesle moomm dememi bekliyor	NOT
39785	Bu sezon sadece basit lig takımlarını değil;      -TFF’yi de,   -Hakemleri de,   -Kulisleri de,   -Masabaşı kaşarlıkları da,   -VAR denen sistemi de,   -Yavşak yorumcuları da.      Alayınızın içinden geçecek Trabzonspor!       At Fav’a bekle.	NOT
12755	@USER @USER Benim anladığım parasını verirsen her şeye okey der programda	NOT
28739	@USER Amin. İnşallah. Bende de aynı etkiyi bıraktı. Yolda durup fotosunu çektim.	NOT
12860	Mustafa hasta diye oyun oynamasına karşı çıktım 10 dakka sonra sızdı telefon sesine uyanmamalı derin bir uykuda şu an. Erkekler ne zaman çocukluktan çıkıyordu tam olarak?	NOT
41246	Sen felaket değil rezaletsin bebeğim	OFF
17286	Vatan, Bayrak, Millet ve Din için her gün şehit verdiğimiz günlerde, PKK' ya oy veren  Aydın (hain) Türkleri kutluyorum!!!! 😤😠	OFF
40247	Eskiden felsefe, sanat tarihi, ingiliz dili ve edebiyatı, arkeoloji falan okuyan insanlarla sohbet etmeye bayılırdım. Şimdiyi söylememe gerek yok sanırım, nasıl mezun olduklarını anlamaya çalışıyorum sadece.	NOT
16239	Bu millet kahvelerinde kac tane buzdolabı olacak acaba ?	NOT
27926	Bu nasıl bir yüz ifadesi 😅❤	NOT
26290	@USER Duş aldığım halde adım nasıl araplarla yan yana anılır aq	OFF
19754	@USER 19:00 da kapanıyor ingiltere transfer galiba bizim saate göre o zamana kadar gelirse geldi	NOT
35572	Alçalan tek şeyin deniz seviyesi olmadığı zamandayız	NOT
20748	@USER Yalnız dayının gözlük hala gözünde valla helal olsun	NOT
26508	Türkiye hiçbir karşılığı olmadan Suriyelilere 7 yılda 32 Milyar Dolar harcadı; Almanya, Türklere 50 yıl boyunca karşılığı olmadan hiçbir ek ödeme yapmadı.	OFF
13222	Ne zaman gülecek bu yüzümüz derken bir darbe daha yiyoruz hayattan	NOT
14837	@USER OTV ayarlamasi sadece secimlere kadar olur. Kalici olmasini kamu butcesi kaldirmaz. Secimden sonra akaryakita ciddi zam gelecktir. Birde 24 milyarlik secim paketi de cabasi tabi.	NOT
15307	"Tüm saldırıların üstesinden, sadece ve sadece milli iradeye olan bağlılığımız ve güvenimiz sayesinde geldik."      #VakitTürkiyeVakti      @USER  @USER  @USER @USER @USER @USER @USER  @USER	NOT
41253	@USER Duyduğunu gördüğünü yazıyor be başka bir şey yaptığı yok..	NOT
10598	Millet benim uni hayatim boyunca verdiğim dersi tek dönemde alıyor aw	OFF
26988	@USER Ouuy canım oğlum yerim cidden tam bir kedi	NOT
15673	Pusatlar kınından çıktı hesap soracağız.      #YaHürriyetYaŞehadet	OFF
41870	@USER Dünyanın en iyi menajerine sahip bence. Bu kazmayı önce bize şimdi de monaco ya çakmak büyük başarı👏👏	OFF
12868	Arena da taraftara oynayıp deplasman da oynamamaları ne kadar garip, kardeşim sen Galatasaray da oynuyorsun çıkıp çatır çatır top oynicaksın. Bazen olmaz iş yolunda gitmez tamam eywallah da hep böyle olmaz kardeşim, burası Galatasaray ciddiyetsiz oynayamazsın.	NOT
15570	@USER şu devlet aklını seviyorum.bir ay izin verildi diye  gezi Zekalılar nasıl havaya girmişler.direndik zannettiler.birinci fotoğraf gibi yapacaktı her zaman.	OFF
24997	@USER @USER ALAN Douglas la anlaşmaya varılmış    PFDK bişey yapamaz    ALAN razı veren razı 😎😂😂	NOT
16990	@USER @USER @USER @USER Halk sadece sizinle aynı görüşten olanlardan ibâret değil.	NOT
22305	@USER @USER Uçak,araba üretmemiz lazım çünkü yan sektörler bunların üretimine bağlı olarak zaten gelişir,artar.Esas gaye kendi teknolojik devrimini yapmış,milli teknolojisiyle ekonomisi güçlenen ve teknolojide de bağımsız bir ülke olmak.	NOT
16830	@USER Evet Bedri bey hakkı ve hakikati adam gibi konuşanlar cezaevlerinde tutulursa meydan soytarılara kalır.   Aydınların aydınlatamadığı halkı soytarılar aldatır. CEMİL MERİÇ	NOT
21575	Sana gitme demeyeceğim   Ama gitme , lavinia	NOT
28712	İLHAN MANSIZ'A AYLARDIR MAAŞ VERİLMİYORMUŞ VE OTELDE KALIYORMUŞ EN SON İSE BİR BJK YÖNETİCİSİ İLE KAVGA ETMİŞ.. EĞER BUNLAR DOĞRUYSA YÖNETİM OLARAK SİKTİR OLUP GİDİN, YETER ARTIK.. @USER	OFF
43782	@USER Çalgı aletlerine kullanım yönüne göre helal haram denilirse bile çalgı aleti kalbe bir nifak yerleştiriyor. Hangi tarz müzik olursa  olsun. Şöyle düşünün: mutlu anınızda hüzünlü  bir şarkı çıkıyor ve insan ister istemez hüzünleniyor. Bu da kalbe sirayet ettiğinin bir kanıtı	NOT
32840	190417 @USER Twitter güncellemesi. 🍩🍩      "Önerileriniz için teşekkür ederim. Orada bir sürü akvaryum ve kola müzesi var kekekeke. Oralara gitmeye ve bir sürü fotoğraf çekmeye çalışacağım hehe. Önerileriniz için teşekkürler, onları deneyeceğim~~"      cr. huangsichengs	NOT
32342	Sana içimi döksem, beraber toplar mıyız ? - İlhan Berk	NOT
21239	@USER Sayın müdürüm 2017 kpss sizden adil çözüm bekliyor lütfen en azindan varolan kontenjanın yarısıyla 2017 kpss puanlıları alın aksi takdirde 2017 kpss ile tek kisi bile alinamayacak karma atamada biz mağdur 2017 liler atanamaz saygılar selamlar	NOT
22853	Portekiz’de yapılan eden Down Sendromlular Dünya Şampiyonası'nın ikinci gününde piste çıkan Ali Topaloğlu, 100 metrede 15,20 derecesi ile Dünya Şampiyonu oldu👏🙏🏅 #Alitopaloğlu	NOT
17091	O gece seni bir rüya beklemiş ama sen sabaha kadar uyumamışsın..	NOT
29651	Keşke öyle olsa    fbli Rizesporlu olmasa   Sadece 1 Takımı tutabilse rizeliler   Belki o zaman Trabzonspor lularla arasında hiçbir sorunun olmadığını anlarlar   (Rizeli olup gsli bjkli de var ama geneli fbli👈Rizesporu   👉Rizespor Aidiyeti olan rizeliler yönetmeli) @USER	NOT
16289	@USER Tamam dedin başkan anladık..ne yapalım törenlermi düzenleyelim?? Tebrikler tahminlerin için ama bu kadar uzatılmazki mevzuu	OFF
20581	@USER Ahmet kural sılaya öyle bakmadı be 😂😂	NOT
15999	@USER @USER @USER  etkili bir reklam filmi çekmek istiyorsa;   fetö ile bağı olmadan;   keyfi kanaat ve #iltisak ithamları ile HAİNLERLE aynı çuvala konan,   Vatan evlatlarının hakkına, hukukuna sahip çıksın.      İhanetin bedelinin masum garibanlara yüklenmesine ses çıkarsın.      @USER	NOT
21475	@USER  Aşk: kelime değil bir cümledir. Kurmak içinse  . özneyle yüklem değil  . iki yürek gerekir.	NOT
41984	Öyle bir şey olsun bakalım kim kime kayyım.	NOT
16412	@USER bunu da atmali oradan.yanina birakmamali yaptiklarini.arda'yla,ridvan'la beraber cope atmali bunu.	OFF
19986	Yemekhanedeyiz latin günü düzenlemişler Küba usülü et sote felan var yemekhanenin ortasında bir çift dansçı dans ediyor arkadan dayının biri BİZ GÖTÜMÜZE KAÇAN YILANI ÇIKARMAK İÇİN LEYLEK ARIYORUZ Bİ DE BUNLARIN DERDİNE BAK AQ dedi o kadar haklı ki...	OFF
13129	DÜN BÖLÜM COKZELDI AMA TEK YORUM ATMAYAN LAAARRR BUGÜN ÖZELLIKLE KONU O SARI ÇIYAN OLUNCA AĞIZ DOLUSU GULUO..BLA BLA BLA.. #AdınıSenKoy #ZehÖm	NOT
41189	@USER Mert Çetin’in bonservisi elinde değil mi	NOT
30475	Ekmek almaya çıktım, kankalarımı yolda gördüm şimdi ise hep beraber sevdiğimiz cafeye geldik başlarına bela oldum gene.	NOT
24362	@USER Aşkın en acımasız yanı agzından cıkmaya cesareti olmayan sözlerinyürekte fırtınalar koparmasıdır,Louis Aragon	NOT
12189	@USER @USER tamam arkadaşim sen haklısın tamam	NOT
15715	Star'ı Bim satın alıyormuş. Le haberler, le siyaset, le spor, le ekonomi, toptan fiyatına perakende son dakikalar hayırlı olsun.	NOT
34336	ilk şarkı da yüzyüzeyken konuşuruz şarkısıymış ne alakaysa dans yok bi şey yok wkwmjsnsjqns	NOT
29091	@USER HerkesAtandı TarımKaldı   Sayın Bakanim Atama için ;Seçimden önce Net tarih ve Sayı istiyoruz.📣📣📣10 bin Atama sözü tutulsun 4	NOT
11052	Keşke Acun arada sırada 'Dilara elinden geleni yapıyor' diye bağırsa klsodoskolksox	NOT
31970	@USER Yeni isimler daha cezbedici geliyor bana 😊	NOT
33915	Sürekli Sıla çalıyor biraz daha neşter vurun	NOT
44601	@USER @USER Umarım bunun acısını engel olanlarda çeker	NOT
19148	@USER Yapılan araştırmalarTurk kadınlarının eşlerinden mal mulkten daha cok sadakat istedigini gösterdi	NOT
44939	Tam gençliğimi yaşayacağım ekonomik krize denk geldik	NOT
25371	Vodkayla bira karışımı dünyanın en güzel şeyi ya	NOT
14247	Bu aralar storylerde biri ya evleniyor ya da mezun oluyor. Resmen twitchte birinin oyunda level atlayışını izler gibiyim.	NOT
28001	Türkiyenin teroristi PYD, Suriyenin teroristi ÖSO olunca Adana anlaşması nasıl yaşam bulacak.   Putin Erdoğan'a şunu demek istemiş. Sınırında güvenlik kaygin var ise git Beşar Esad ile masaya otur ve Adana anlaşması gibi yeni bir anlaşma yap.	NOT
13847	@USER Minareyi çalan kılıfı hazırlıyor. Bunlar insanların(bizlerin)aptal olduğunu (olmayan)beyinlerinde garantilemiş...	OFF
45620	bi’ bilsen bana kaç kez saldırdılar	NOT
21774	Apartmanda biri anason ile bişeyler yapıyor zaten uyanmakta zorluk yaşıyordum şimdi kafam da güzel oldu	NOT
14915	@USER Bu cinslerin hepsi bir çatı altında çok şükür.  Etraftakileri ısırmadan çatısına soksalar bari. Cazgır Hiyanet Patlaması yaşıyor. İçine patlayasın emi 😂	OFF
18911	Sana bir bela lazim senden beter , ardından kuyunu kazan lazim artık yeter .	OFF
44598	@USER Op   AlSev hayranları onu yalnız yürümeye devam etmeyecek   SonunaKadarBuradayız  BizimAlSev	NOT
15694	Gidiyor musun? Git! Soytarısı terk etti diye, kralın sarayı yıkılmaz.	OFF
10124	Sadece bir kere  sarılmak için,  kilometrelerce yolu gitmeye değer insanlar var 🖤🍁	NOT
33270	Süs olsun diye mi atıyoruz bunu lan😡😡	NOT
27683	Herkesin gitmek istediği ve yanında olmak istediği birileri var.Gecenin dördü,sabahın körü,hatta cehennemin dibi olsa bile.	NOT
31127	@USER kaktüsün yaprakları da ulkede ki Fatih Terim ne yaparsa yapsin begenmeyip onun yaptiklarina bakmayan insanlar hep baska yone bakiyorlar..	NOT
44013	#Sustunuz Geri zekalısın diye bana neden kızıyorsun	OFF
29875	Dk. 15 hakem iki takım adına en az 10 tane hatalı karar verdi.	NOT
44033	@USER yazık biz senden bizi kollamanı beklemiyoruz adil olmanı hakkaniyetli olmanı istiyoruz .	OFF
36265	Dönüş için uzayan iniş saatleri, gereksiz parkurlar ve ulaşım sıkıntısı başıma geldi bir iş Atatürk havaalanının gözünü seviyim.Ah ah😭	NOT
22196	@USER @USER @USER Fiziğini Atih Hoca ve Galatasaray ile birlikte geliştirecektir. Güveniyoruz.	NOT
38673	@USER FKDKFLEGLDLFKSKGKDKFKKEDK 2000li olmak gerçekten havalı mı gkekgldlgldlfld e o zaman ben baya havalıyım yani çok iyi glflgldllg	NOT
29349	Girebilsen bu sîneme neler var!   Gülüp oynadığım ele karşıdır.      Karacaoğlan	NOT
17989	rüyamda çok güzel insanlarla, çok güzel bir yerdeydim. en azından bunu düşünüp mutlu olayım.	NOT
19199	@USER Bu dünyada herkes bir amaç için var, herkes iyi ki var. Mesela ben onu sevmek için iyi ki varım, o ise arkasını dönüp gitmek için iyi ki..	NOT
16272	@USER tesekkurler sonra almanyaya falan gidiyodu hatta	NOT
10161	Bu gidişle Süper Lig'te ligin sonunda kimse 70 puanı göremeyecek. #SüperLig #Beşiktaş	NOT
33364	Kimseyle konuşmak istemediğin bir an var, işte o an kendinle konuştukların çok önemli.	NOT
14749	İnsan Geç kalıyor bazen; Kendine bile...#Zamanicinde	NOT
43659	Sadece sakinlik istiyorum . N’olur yarın güzel gün olsun. Stressiz  bir gün😌	NOT
22683	@USER Eğer 24 eylülde 2 üzeriyse bir dahaki seneye kadar burs devam ediyor mu	NOT
16107	1) Sn. DÜKEL; Atatürk'ün, Karma E. M. ile başlattığı ''Siyasi bağımsızlığın, ekonomik bağımsızlıkla mümkün olabileceği'' gerçeğinin, özelleştirmelerle sekteye uğradığını görmekteyiz. KİT'lerin halka özelleştirilmesi ile ekonomik sorunların üstesinden gelebileceğimizi düşünüyorum.	NOT
12598	@USER Bu terörist hala konuşuyor mu ?	OFF
45614	herkes sweat giyme zamanına gitsek diyor, peki bunu benim gibi Erzurum’a gidene sordunuz mu?	NOT
26006	@USER insanca sormadın.bir bebek can beklerken küçük aklınla olayı başka zemine taşımaya çalıştın.hâlâ demogojiyle amacına devam etmeye çalışıyorsun.ilkokul seviyesindeki cevabını da al ikinci kez söylüyorum SİKTİR GİT!	OFF
39905	@USER Umut Nayir forvet değil mi hiç sayılmıyor iyi futbolcu kötü futbolcu ayrı ama hiç yok saymanız haksızlık değil mi ?	NOT
41695	Hissedilen her şeye cümle kurulamıyor	NOT
16580	Babam şarkı söylüyo “ben hiç mükemmel değilim belki de sıradan biriyim”	NOT
22770	@USER İnsanlar zayıf oldukları icin aglamazlar uzun sure guclu olmak zorunda kaldıkları ve sonunda yoruldukları icin aglarlar	NOT
13259	@USER @USER @USER @USER Her seçimde aynı terane iyi çalındı videoyu seyret her şey mübah kimlerdeymiş puştluğa gerek yok	OFF
26593	Yüce Allah rahmet eylesin mekanı cennet olsun inşallah. Düşen eğitim kalitemiz, açılan onlarca hukuk fakültesi, normalde hukuk kazanamayacak kişilerin hukuka yerleşmesi, üstüne bir de güvenlik zaafı...  Malesef bir canımız gitti. Allah ailesine sabır versin. #cerendamarsenel	NOT
40713	İstanbul dan bayramlaşmak isteyen bayanlar var mı	OFF
23618	@USER unutmaktan daha guzel bir şey yokturtabii ki unutulmuş olmak haricowilde	NOT
31489	@USER akademik stresin allah belasını versin. daha kötü bir stres tanımıyorum	OFF
29823	Hak geldi batik zail oldu.	NOT
28717	bana bulaşanlara cevap veriyorum ordan gerizekalı gibi “of yeter kavga etme insanlarla” diyorsunuz aq napiyim teşekkür mü ediyim söven herkese	OFF
44799	Bu kız bana aşırı tanıdık geliyor ama baktım hiçbir dizisini izlememişim Shownu'nun katıldığı programda mı vardı acaba çok takıldı aklıma	NOT
45448	Benim için sol bacağınızı sevin demişti.. Biz seni çok sevdik ❣️ #neslicantay	NOT
18416	@USER @USER @USER @USER hayat akişin askerliği vazifeni yapmana engel değil	NOT
13035	@USER @USER Yalancı sahtekar karalama kampanyası yapıyorsun. Yalancının Allah belasını verir. Kimin çıkarı için yalan söylüyorsunuz. CHP içinse o bitti yenisine bak iyi parti için yapıyorsan emanet millet vekili ile başarı olmaz. Millet ne senin yalanına nede chpkk ve iyi partiye kanmaz	OFF
43619	@USER Finansal düzenleme yanlış anlaşılmasın İstanbul Halkı...	NOT
46147	Elalem nezaket ve zarafet anlamında öyle güzel oyle naif insanlarla aynı devire denk geliyor fakat benim denk geldiğim devire bak erkeğiyle,kadınıyla,genciyle,yaşlısıyla hepicikleri saygısızzz,paspalll,nalettttt,"sizi gidi tuvalet terlikleri sizi" diyeceğim fakat edebim el vermez	OFF
40775	“ Gönderen kişi tarafından iptal ediğlfiği için bu mesaja artık ulaşılamıyor “ siminir krizine sokan bildirimlerde bugün 😒	NOT
18584	Twitter da herkesi takip edemem ki ba ba	NOT
45806	"Oysa ben konuşmayı   Senden öğrendim."...      Yine...#PabloNeruda	NOT
33353	@USER Bu adamı hatırlıyorum. Çok güzel konuşuyor. Tam kırkbeş dk dinledim ve anlamadım. Tahminimce o da ne dediğini bilmiyor. 😂 😂	OFF
33226	@USER KEŞKE SENDE BU GÜN BİR ÇOCUĞA HABER SUNDURSAYDIN PROGRAMDA BEŞ DAKİKALIĞINA	NOT
22604	@USER Kılavuzu Zeki Uzundurukan olan gazetenin paçavradan farkı olmaz.	OFF
13304	Fenerbahce 3-0 Beşiktaş   Şenol Güneş (k.k)   Tolga Zengin (k.k)   Jimlastik Klubü(k.k) #BeşiktaşSahadanKaçtı	NOT
14174	@USER @USER @USER Adam devlet olmuş diploma Yok gülermisin ağlarmısın 😜🤔	NOT
40321	Artık sabrım taştı en ufak olayda , kim olursa olsun saçmalamaya ve köle olmadığını hissettiğim an ifşalarım açık ve net söylüyorum ayağınızı denk alın! Abazalar ve çakma sahibe kılığındaki çocuklar!	OFF
